Prominence Rank,Prominence (m),Height (m),Dominance (%),Peak Name,Country,Location,Google Map Link,Open Street Map Link,Lat/Lon,Map 1:50 000,Map 1:25 000,Grid Ref,Section,Peak Number,Section Order,Family Size,Prominence Group,Height Group,Traditional List,Notes,Wikipedia,"Adapted from 2010 Jim Bloomer, Roddy Urquhart and UK Metric Association"
1374,113,570,0.2,Green Hill,S,Tomintoul to Banff,"https://www.google.com/maps/search/?api=1&query=57.21571213004711,-3.1300224299777",https://www.openstreetmap.org/search?query=57.21571213004711%2C-3.1300224299777,"57.21571213004711,-3.1300224299777",37,"405E,420W",NJ 31850 14450,21A,211.3260101,141.3260101,,P100,H500,unclassified,,NA,
1374,113,571,0.2,Carn na Ceardaich,S,Ben Alder Group,"https://www.google.com/maps/search/?api=1&query=56.962977394865995,-4.273698480731572",https://www.openstreetmap.org/search?query=56.962977394865995%2C-4.273698480731572,"56.962977394865995,-4.273698480731572",42,"393,402",NN 61850 88050,04B,205.5050101,135.5050101,,P100,H500,unclassified,,NA,
1374,113,588,0.19,Cruachan Cruinn,S,Tyndrum Hills,"https://www.google.com/maps/search/?api=1&query=56.372677485211916,-4.714552014896953",https://www.openstreetmap.org/search?query=56.372677485211916%2C-4.714552014896953,"56.372677485211916,-4.714552014896953",50,364N,NN 32450 23350,01D,262.3040101,108.3040101,,P100,H500,unclassified,,NA,
1374,113,616,0.18,Great Borne,E,Lakes: W Fells,"https://www.google.com/maps/search/?api=1&query=54.53512523714805,-3.355793234180542",https://www.openstreetmap.org/search?query=54.53512523714805%2C-3.355793234180542,"54.53512523714805,-3.355793234180542",89,"4S,303",NY 12370 16385,34B,336.5020101,251.5020101,,P100,H500,Hewitt,,http://en.wikipedia.org/wiki/Great_Borne,
1374,113,619,0.18,Windy Gyle,E,Cheviots,"https://www.google.com/maps/search/?api=1&query=55.4305680489286,-2.230047910131672",https://www.openstreetmap.org/search?query=55.4305680489286%2C-2.230047910131672,"55.4305680489286,-2.230047910131672",80,16E,NT 85540 15210,33A,320.1045101,248.1045101,,P100,H500,Hewitt,on English/Scottish border,NA,
1374,113,619,0.18,Gallt y Daren,W,Arenigs,"https://www.google.com/maps/search/?api=1&query=52.893760427482164,-3.8170073098080715",https://www.openstreetmap.org/search?query=52.893760427482164%2C-3.8170073098080715,"52.893760427482164,-3.8170073098080715",124,"18E,23E",SH 77860 34470,30D,352.5520101,241.5520101,,P100,H500,Hewitt,,http://en.wikipedia.org/wiki/Gallt_y_Daren,
1374,113,650,0.17,Moorbrock Hill,S,Carsphairn Hills,"https://www.google.com/maps/search/?api=1&query=55.25995543616066,-4.172247422684793",https://www.openstreetmap.org/search?query=55.25995543616066%2C-4.172247422684793,"55.25995543616066,-4.172247422684793",77,328S,NX 62050 98350,27C,308.1020101,234.1020101,,P100,H500,Graham Top,,NA,
1374,113,704,0.16,Creagan Ruadh,S,Corrour,"https://www.google.com/maps/search/?api=1&query=56.80977878633455,-4.616654178408561",https://www.openstreetmap.org/search?query=56.80977878633455%2C-4.616654178408561,"56.80977878633455,-4.616654178408561",42,393,NN 40350 71750,04B,221.2020101,134.2020101,,P100,H500,Graham Top,,NA,
1374,113,742,0.15,Carn Eilrig,S,Cairngorms,"https://www.google.com/maps/search/?api=1&query=57.12677017709168,-3.7550473522069248",https://www.openstreetmap.org/search?query=57.12677017709168%2C-3.7550473522069248,"57.12677017709168,-3.7550473522069248",36,403S,NH 93850 05350,08A,211.5220101,141.5220101,,P100,H500,Graham Top,,NA,
1374,113,858,0.13,Meall Glac an Ruighe,S,Inverlael,"https://www.google.com/maps/search/?api=1&query=57.83116512342424,-4.9227981246552375",https://www.openstreetmap.org/search?query=57.83116512342424%2C-4.9227981246552375,"57.83116512342424,-4.9227981246552375",20,436N,NH 26550 86150,15A,116.0550101,181.0550101,,P100,H750,Corbett Top,,NA,
1374,113,949,0.12,Meall Gorm,S,The Fannaichs,"https://www.google.com/maps/search/?api=1&query=57.680779367331816,-4.983741190974506",https://www.openstreetmap.org/search?query=57.680779367331816%2C-4.983741190974506,"57.680779367331816,-4.983741190974506",20,436S,NH 22195 69575,14B,122.1020101,180.1020101,,P100,H750,Munro,,NA,
1386,112,514,0.22,Pen Foel-y-ffridd,W,Arans,"https://www.google.com/maps/search/?api=1&query=52.75585196193058,-3.643957266344676",https://www.openstreetmap.org/search?query=52.75585196193058%2C-3.643957266344676,"52.75585196193058,-3.643957266344676","124,125",23E,SH 89150 18850,30E,348.1020101,243.1020101,,P100,H500,Dewey,,NA,
1386,112,535,0.21,Blea Moor,E,Dales: S Fells,"https://www.google.com/maps/search/?api=1&query=54.238453511961886,-2.3503235676149377",https://www.openstreetmap.org/search?query=54.238453511961886%2C-2.3503235676149377,"54.238453511961886,-2.3503235676149377",98,2W,SD 77265 82585,35B,324.3620201,253.3620201,,P100,H500,Dewey,railway tunnel in hill,NA,
1386,112,549,0.2,Moel Morfydd,W,Clwydian Hills,"https://www.google.com/maps/search/?api=1&query=53.00262950409782,-3.253632013409773",https://www.openstreetmap.org/search?query=53.00262950409782%2C-3.253632013409773,"53.00262950409782,-3.253632013409773",117,"255,256",SJ 15970 45770,30C,352.4530101,241.4530101,,P100,H500,Dewey,,NA,
1386,112,582,0.19,Carn na Sean-luibe,S,Killilan Forest,"https://www.google.com/maps/search/?api=1&query=57.364733971039534,-5.286464352333292",https://www.openstreetmap.org/search?query=57.364733971039534%2C-5.286464352333292,"57.364733971039534,-5.286464352333292",25,429,NH 02450 35250,12B,149.4520101,167.4520101,,P100,H500,unclassified,,NA,
1386,112,589,0.19,Great Links Tor,E,Dartmoor,"https://www.google.com/maps/search/?api=1&query=50.66247382840747,-4.051900259437964",https://www.openstreetmap.org/search?query=50.66247382840747%2C-4.051900259437964,"50.66247382840747,-4.051900259437964",191,28N,SX 55075 86765,40A,344.1020101,254.1020101,,P100,H500,Dewey,VDiff Rock climbing skills required or take a ladder; England's most westerly PP,http://en.wikipedia.org/wiki/Great_Links_Tor,
1386,112,648,0.17,Druim Ghlaoidh,S,Glen Gloy,"https://www.google.com/maps/search/?api=1&query=56.98731168557299,-4.84147830499041",https://www.openstreetmap.org/search?query=56.98731168557299%2C-4.84147830499041,"56.98731168557299,-4.84147830499041",34,400,NN 27450 92050,09B,201.5040101,142.5040101,,P100,H500,Graham Top,,NA,
1386,112,657,0.17,Creachan Mor,S,Cowal,"https://www.google.com/maps/search/?api=1&query=56.08315521886268,-4.915980740524164",https://www.openstreetmap.org/search?query=56.08315521886268%2C-4.915980740524164,"56.08315521886268,-4.915980740524164",56,363N,NS 18650 91650,19C,274.1030101,220.1030101,,P100,H500,Graham Top,,NA,
1386,112,674,0.17,Geal Charn,S,Tomintoul to Banff,"https://www.google.com/maps/search/?api=1&query=57.18375949310314,-3.1852961915367746",https://www.openstreetmap.org/search?query=57.18375949310314%2C-3.1852961915367746,"57.18375949310314,-3.1852961915367746",37,405W,NJ 28450 10950,21A,211.3250101,141.3250101,,P100,H500,Graham Top,,NA,
1386,112,697,0.16,Creagan nan Sgiath,S,Trossachs,"https://www.google.com/maps/search/?api=1&query=56.29732525972749,-4.448963373856009",https://www.openstreetmap.org/search?query=56.29732525972749%2C-4.448963373856009,"56.29732525972749,-4.448963373856009",57,365N,NN 48550 14350,01C,292.4020101,107.4020101,,P100,H500,Graham Top,,NA,
1386,112,709,0.16,High Seat,E,Dales: N Fells,"https://www.google.com/maps/search/?api=1&query=54.406409389469346,-2.3063847849723143",https://www.openstreetmap.org/search?query=54.406409389469346%2C-2.3063847849723143,"54.406409389469346,-2.3063847849723143","91,92",19S,NY 80210 01260,35A,324.1220101,253.1220101,,P100,H500,Hewitt,,http://en.wikipedia.org/wiki/High_Seat%2C_Yorkshire_Dales,
1386,112,885,0.13,Esk Pike,E,Lakes: S Fells,"https://www.google.com/maps/search/?api=1&query=54.45716762914387,-3.1791334305010484",https://www.openstreetmap.org/search?query=54.45716762914387%2C-3.1791334305010484,"54.45716762914387,-3.1791334305010484","89,90",6N,NY 23655 07505,34B,336.0530101,251.0530101,,P100,H750,Hewitt,,http://en.wikipedia.org/wiki/Esk_Pike,
1386,112,1054,0.11,Stob Poite Coire Ardair,S,Glen Roy to Creag Meaghaidh,"https://www.google.com/maps/search/?api=1&query=56.96409012271282,-4.586338390973667",https://www.openstreetmap.org/search?query=56.96409012271282%2C-4.586338390973667,"56.96409012271282,-4.586338390973667","34,42",401,NN 42850 88850,09C,203.1030101,143.1030101,,P100,H1000,Munro,,NA,
1398,111,506,0.22,Bheinn Mhearsamail,S,Jura,"https://www.google.com/maps/search/?api=1&query=55.88447782155233,-6.003224004848447",https://www.openstreetmap.org/search?query=55.88447782155233%2C-6.003224004848447,"55.88447782155233,-6.003224004848447","60,61",355S,NR 49750 72950,20A,575.4020101,222.4020101,,P100,H500,unclassified,,NA,
1398,111,519,0.21,Meall an Damhain,S,Morvern,"https://www.google.com/maps/search/?api=1&query=56.670229517264936,-5.720462311144822",https://www.openstreetmap.org/search?query=56.670229517264936%2C-5.720462311144822,"56.670229517264936,-5.720462311144822",49,"383E,383W",NM 72150 59350,18C,193.3030101,214.3030101,,P100,H500,unclassified,,NA,
1398,111,530,0.21,Bank Hill,S,Dumfriesshire,"https://www.google.com/maps/search/?api=1&query=55.340334891647714,-4.045757209084679",https://www.openstreetmap.org/search?query=55.340334891647714%2C-4.045757209084679,"55.340334891647714,-4.045757209084679","71,77",328S,NS 70350 07050,27C,308.3030101,234.3030101,,P100,H500,unclassified,,NA,
1398,111,541,0.21,Lank Rigg,E,Lakes: W Fells,"https://www.google.com/maps/search/?api=1&query=54.49476920685797,-3.403927584482821",https://www.openstreetmap.org/search?query=54.49476920685797%2C-3.403927584482821,"54.49476920685797,-3.403927584482821",89,"4S,303",NY 09166 11956,34B,336.4560101,251.4560101,,P100,H500,Dewey,,http://en.wikipedia.org/wiki/Lank_Rigg,
1398,111,570,0.19,Beinn na Cnaimhseag,S,Assynt,"https://www.google.com/maps/search/?api=1&query=58.114970315085,-4.930729873744908",https://www.openstreetmap.org/search?query=58.114970315085%2C-4.930729873744908,"58.114970315085,-4.930729873744908",15,442E,NC 27450 17750,16E,111.3020101,191.3020101,,P100,H500,unclassified,,NA,
1398,111,578,0.19,Meall Dearg,S,Glen Creran,"https://www.google.com/maps/search/?api=1&query=56.5037645059724,-5.209910373179702",https://www.openstreetmap.org/search?query=56.5037645059724%2C-5.209910373179702,"56.5037645059724,-5.209910373179702",50,377W,NN 02550 39250,03B,237.3040101,126.3040101,,P100,H500,unclassified,,NA,
1398,111,692,0.16,Carn Feur-lochain,S,Easter Ross,"https://www.google.com/maps/search/?api=1&query=57.82124794577158,-4.686624125875752",https://www.openstreetmap.org/search?query=57.82124794577158%2C-4.686624125875752,"57.82124794577158,-4.686624125875752",20,437N,NH 40525 84465,15B,121.3540101,182.3540101,,P100,H500,Graham Top,,NA,
1398,111,696,0.16,Rest Dodd,E,Lakes: FE Fells,"https://www.google.com/maps/search/?api=1&query=54.51540881542776,-2.8778094746507987",https://www.openstreetmap.org/search?query=54.51540881542776%2C-2.8778094746507987,"54.51540881542776,-2.8778094746507987",90,5S,NY 43270 13700,34C,328.5070101,252.5070101,,P100,H500,Hewitt,,http://en.wikipedia.org/wiki/Rest_Dodd,
1398,111,745,0.15,A'Chir,S,Arran,"https://www.google.com/maps/search/?api=1&query=55.63026981069695,-5.231817066991034",https://www.openstreetmap.org/search?query=55.63026981069695%2C-5.231817066991034,"55.63026981069695,-5.231817066991034","62,69",361N,NR 96650 42150,20C,580.5020101,223.5020101,,P100,H500,Graham Top,,NA,
1398,111,928,0.12,Mayar,S,Glen Clova,"https://www.google.com/maps/search/?api=1&query=56.84887198016342,-3.2462553614751677",https://www.openstreetmap.org/search?query=56.84887198016342%2C-3.2462553614751677,"56.84887198016342,-3.2462553614751677",44,388S,NO 24085 73740,07A,215.0530101,140.0530101,,P100,H750,Munro,,NA,
1398,111,936,0.12,A'Bhuidheanach Bheag,S,Loch Ericht,"https://www.google.com/maps/search/?api=1&query=56.87033180101479,-4.198823852629745",https://www.openstreetmap.org/search?query=56.87033180101479%2C-4.198823852629745,"56.87033180101479,-4.198823852629745",42,394W,NN 66070 77591,05B,211.7420101,141.7420101,,P100,H750,Munro,,NA,
1398,111,1044,0.11,Carnedd Dafydd,W,Carneddau,"https://www.google.com/maps/search/?api=1&query=53.14775807059912,-4.000805676066705",https://www.openstreetmap.org/search?query=53.14775807059912%2C-4.000805676066705,"53.14775807059912,-4.000805676066705",115,17W,SH 66285 63050,30B,364.1020101,240.1020101,,P100,H1000,Hewitt,,http://en.wikipedia.org/wiki/Carnedd_Dafydd,
1410,110,502,0.22,Dodd,E,Lakes: N Fells,"https://www.google.com/maps/search/?api=1&query=54.6355916295292,-3.17212938450421",https://www.openstreetmap.org/search?query=54.6355916295292%2C-3.17212938450421,"54.6355916295292,-3.17212938450421","89,90",4S,NY 24440 27350,34A,332.1020101,249.1020101,,P100,H500,Dewey,,http://en.wikipedia.org/wiki/Dodd_%28Lake_District%29,
1410,110,503,0.22,Meall Cruaidh,S,Inverlael,"https://www.google.com/maps/search/?api=1&query=57.874422369904664,-5.032578295623201",https://www.openstreetmap.org/search?query=57.874422369904664%2C-5.032578295623201,"57.874422369904664,-5.032578295623201",20,436N,NH 20250 91250,15A,116.0570101,181.0570101,,P100,H500,unclassified,,NA,
1410,110,626,0.18,Hudderstone,S,Culter Hills,"https://www.google.com/maps/search/?api=1&query=55.528162113524125,-3.5508730087424922",https://www.openstreetmap.org/search?query=55.528162113524125%2C-3.5508730087424922,"55.528162113524125,-3.5508730087424922",72,336,NT 02200 27140,28B,304.3350101,235.3350101,,P100,H500,Graham Top,,NA,
1410,110,626,0.18,Foel y Geifr,W,Berwyns,"https://www.google.com/maps/search/?api=1&query=52.83476809122422,-3.579241642846888",https://www.openstreetmap.org/search?query=52.83476809122422%2C-3.579241642846888,"52.83476809122422,-3.579241642846888",125,23E,SH 93710 27530,30E,348.1040101,243.1040101,,P100,H500,Hewitt,,http://en.wikipedia.org/wiki/Foel_y_Geifr,
1410,110,633,0.17,Meall na h-Aodainn Moire,S,Glen Tilt & Glen Geldie,"https://www.google.com/maps/search/?api=1&query=56.73983731629885,-3.7320595135228674",https://www.openstreetmap.org/search?query=56.73983731629885%2C-3.7320595135228674,"56.73983731629885,-3.7320595135228674",43,386E,NN 94150 62250,06B,217.5020101,139.5020101,,P100,H500,Graham Top,,NA,
1410,110,637,0.17,Creag Liath,S,Glen Roy to Creag Meaghaidh,"https://www.google.com/maps/search/?api=1&query=57.01019763122638,-4.48411859231892",https://www.openstreetmap.org/search?query=57.01019763122638%2C-4.48411859231892,"57.01019763122638,-4.48411859231892",34,401,NN 49250 93750,09C,203.1040101,143.1040101,,P100,H500,Graham Top,,NA,
1410,110,637,0.17,Whitehope Heights,S,Moffat Hills,"https://www.google.com/maps/search/?api=1&query=55.41109953090005,-3.43018204745251",https://www.openstreetmap.org/search?query=55.41109953090005%2C-3.43018204745251,"55.41109953090005,-3.43018204745251",78,330,NT 09550 13950,28B,304.2930101,235.2930101,,P100,H500,Graham Top,,NA,
1410,110,675,0.16,Creag a'Chinn Duibh,S,Torridon,"https://www.google.com/maps/search/?api=1&query=57.60494756894367,-5.584198445136349",https://www.openstreetmap.org/search?query=57.60494756894367%2C-5.584198445136349,"57.60494756894367,-5.584198445136349","19,24",433,NG 85965 62875,13A,137.1040101,168.1040101,,P100,H500,Graham Top,,NA,
1410,110,787,0.14,Creag Dhubh,S,Monadh Liath,"https://www.google.com/maps/search/?api=1&query=57.105279564286754,-4.100771963209405",https://www.openstreetmap.org/search?query=57.105279564286754%2C-4.100771963209405,"57.105279564286754,-4.100771963209405",35,402,NH 72850 03550,09B,201.0515101,142.0515101,,P100,H750,Corbett Top,,NA,
1410,110,795,0.14,Creag Loisgte,S,Braemar & District,"https://www.google.com/maps/search/?api=1&query=56.965695754139006,-3.3557476412049843",https://www.openstreetmap.org/search?query=56.965695754139006%2C-3.3557476412049843,"56.965695754139006,-3.3557476412049843",43,"387N,388N",NO 17665 86870,07A,215.0512101,140.0512101,,P100,H750,Corbett Top,,NA,
1410,110,835,0.13,Braigh Coire na Conlaich,S,Glen Tromie to Glen Tilt,"https://www.google.com/maps/search/?api=1&query=56.87986982934714,-3.7418151812189664",https://www.openstreetmap.org/search?query=56.87986982934714%2C-3.7418151812189664,"56.87986982934714,-3.7418151812189664",43,394E,NN 93950 77850,06A,211.6420101,141.6420101,,P100,H750,Corbett Top,,NA,
1422,109,515,0.21,Ryder's Hill,E,Dartmoor,"https://www.google.com/maps/search/?api=1&query=50.50603698227076,-3.891314729183564",https://www.openstreetmap.org/search?query=50.50603698227076%2C-3.891314729183564,"50.50603698227076,-3.891314729183564",202,28S,SX 65980 69069,40A,344.1030101,254.1030101,,P100,H500,Dewey,UK's most southerly Prominent Peak,http://en.wikipedia.org/wiki/Ryder%27s_Hill,
1422,109,566,0.19,Meall na Leitreach,S,Assynt,"https://www.google.com/maps/search/?api=1&query=58.25029775890411,-4.82768937226037",https://www.openstreetmap.org/search?query=58.25029775890411%2C-4.82768937226037,"58.25029775890411,-4.82768937226037",15,"440N,442E,445",NC 34150 32550,16E,111.5040101,191.5040101,,P100,H500,unclassified,,NA,
1422,109,604,0.18,Monadh nam Mial,S,Loch Tay to Perth,"https://www.google.com/maps/search/?api=1&query=56.576451453191495,-3.846677625276935",https://www.openstreetmap.org/search?query=56.576451453191495%2C-3.846677625276935,"56.576451453191495,-3.846677625276935",52,379W,NN 86650 44250,01A,286.7035101,101.7035101,,P100,H500,SubGrahamTop,,NA,
1422,109,611,0.18,Earncraig Hill,S,Lowther Hills,"https://www.google.com/maps/search/?api=1&query=55.29569270698222,-3.6188094446048362",https://www.openstreetmap.org/search?query=55.29569270698222%2C-3.6188094446048362,"55.29569270698222,-3.6188094446048362",78,329,NS 97310 01370,27C,304.6940101,235.6940101,,P100,H500,Graham Top,,NA,
1422,109,652,0.17,Am Meallan,S,Glen Affric,"https://www.google.com/maps/search/?api=1&query=57.27835998997719,-5.002442618657356",https://www.openstreetmap.org/search?query=57.27835998997719%2C-5.002442618657356,"57.27835998997719,-5.002442618657356",25,415,NH 19100 24850,11A,151.1040101,159.1040101,,P100,H500,Graham Top,,NA,
1422,109,661,0.16,Sgurr a'Choinnich,S,Cowal,"https://www.google.com/maps/search/?api=1&query=56.118013564124276,-4.962063406880718",https://www.openstreetmap.org/search?query=56.118013564124276%2C-4.962063406880718,"56.118013564124276,-4.962063406880718",56,363N,NS 15950 95650,19C,274.1020101,220.1020101,,P100,H500,Graham Top,,NA,
